coord_lat,coord_long,name,review_count,is_successful,rating,knn_imp_price,scaled_lat,scaled_long,dbscan_cluster
40.743264,-73.922928,Philomena's,5.19295685089021,1,20.25,2.0,-0.07455142725494496,-0.6774606815555982,0
40.7439885639833,-73.9240009966681,Baruir's Coffee,4.553876891600541,1,20.25,1.0,-0.047513473517059195,-0.6972026887356539,0
40.74779,-73.88553,969 NYC Coffee,5.940171252720432,1,20.25,1.0,0.0943415641696791,0.01062308092909896,3
40.765087,-73.917777,Leli's Bakery,5.855071922202427,1,16.0,1.0,0.7397993796077207,-0.582687713467529,0
40.7646298318085,-73.9159499108791,Sugar Freak,7.631916513071252,1,16.0,2.0,0.7227396130484945,-0.5490712003732485,0
40.7722612331431,-73.9291319623589,Astoria Provisions,5.342334251964811,1,16.0,2.0,1.00751429271327,-0.7916070466612979,0
40.74578,-73.95339,Sweet Chick,6.073044534100405,1,16.0,2.0,0.019336059803051277,-1.2379293582979656,0
40.76055,-73.92176,Brooklyn Bagel & Coffee Company,6.690842277418564,1,20.25,2.0,0.5704959102984786,-0.6559707132530898,0
40.761502,-73.9167278,Kinship Coffee,5.384495062789089,1,16.0,2.0,0.6060209054014325,-0.5633835398861339,0
40.7476534,-73.94161299999999,Partners Coffee - Queens,5.308267697401205,1,16.0,2.0,0.0892441751662752,-1.0212449775613084,0
40.746744,-73.94761,LIC Corner Cafe,4.7535901911063645,1,16.0,1.0,0.055308848961855735,-1.1315834535126035,0
40.70224,-73.90075,Norma's Corner Shoppe,5.786897381366708,1,20.25,2.0,-1.6054100397618252,-0.26940886904196226,5
40.7633468,-73.9220508,Madame Sousou Cafe,5.272999558563747,1,16.0,1.0,0.6748617782649677,-0.6613211265939667,0
40.7752143591642,-73.9098901301622,OK Cafe,5.19295685089021,1,16.0,2.0,1.1177136492661626,-0.4375776254354371,0
40.754601940029,-73.9336216385827,Beija Flor,5.676753802268282,1,16.0,2.0,0.34853708535895034,-0.8742123546566323,0
40.76796,-73.91135,Al-Sham Sweets & Pastries,5.655991810819852,1,20.25,1.0,0.847008739829391,-0.4644376909665633,0
40.7483999,-73.9380657,Murray's Cheese Bar,6.76849321164863,1,16.0,2.0,0.11710069706186105,-0.955978398314877,0
40.759355,-73.8311542,New Flushing Bakery,5.8289456176102075,1,16.0,1.0,0.5259030855629608,1.0110804597226466,4
40.77547382727804,-73.91198587055328,Rose & Joe's Italian Bakery,5.393627546352362,1,16.0,1.0,1.1273960058559978,-0.47613703859893525,0
40.75009,-73.94062,Chip City - LIC,5.318119993844216,1,20.25,2.0,0.1801687582210403,-1.0029748247150796,0
40.7442277477524,-73.9233800102348,Butcher Block,5.5134287461649825,1,16.0,1.0,-0.03858805101088697,-0.6857771932150348,0
40.75875,-73.83105,Eggcellent Souffle Pancake,5.308267697401205,1,16.0,1.0,0.5033268019102953,1.0129976298399752,4
40.7432731562959,-73.8879961885031,Khao Nom,5.081404364984463,1,20.25,2.0,-0.07420974934858272,-0.034752186844697774,3
40.7634951174259,-73.8071145862341,Cocohodo,5.247024072160486,1,16.0,1.0,0.6803964167404577,1.4533840023911468,6
40.75924,-73.8326,Spot Dessert Bar,6.742880635791903,1,16.0,2.0,0.521611725860353,0.9844792643699585,4
40.71009,-73.84728,Eddie's Sweet Shop,6.928537818164665,1,16.0,2.0,-1.3124780948472525,0.7143827449497924,9
40.7646387053277,-73.91694653147836,T-swirl Crepe,5.3471075307174685,1,16.0,1.0,0.7230707388112112,-0.567407968427786,0
40.75816,-73.82982,Xing Fu Tang,6.206575926724928,1,16.0,1.0,0.48131026082744305,1.0356283327615456,4
40.7655337630129,-73.9192518515278,Chip City - Astoria,6.580639137284949,1,20.25,2.0,0.756470864739373,-0.6098234262959433,0
40.7683601,-73.9110031,Noisette Pastries,4.795790545596741,1,16.0,1.0,0.8619389399772157,-0.4580550967849573,0
40.7691527,-73.9353705,Château le Woof,5.043425116919247,1,20.25,2.0,0.8915157373706497,-0.906389560498879,0
40.7460689,-73.9149198,Aubergine Cafe,5.877735781779639,1,16.0,2.0,0.030116701699110748,-0.5301182464862102,0
40.75878,-73.89165,Bistro Eloise,5.68697535633982,1,20.25,2.0,0.5044462870501868,-0.10197846531411786,2
40.7574149828242,-73.9153653450743,Layaly Cafe,5.214935757608986,1,20.25,2.0,0.4535090722541282,-0.5383158060102639,0
