coord_lat,coord_long,name,review_count,is_successful,rating,knn_imp_price,scaled_lat,scaled_long,dbscan_cluster
40.7243431,-73.9484718,Moe's Doughs Donut Shop,5.934894195619588,1,20.25,1.0,1.2324421750152483,0.8872995015844104,0
40.7209634,-73.9586038582844,K'Far - Brooklyn,4.653960350157523,1,20.25,2.0,1.119410738896299,0.45717054807227925,0
40.71994,-73.95791,Cheeseboat,6.210600077024653,1,16.0,2.0,1.085183922396497,0.486626412752501,0
40.72371830945,-73.95159863632,Five Leaves,7.458186157340487,1,16.0,2.0,1.211546541337701,0.7545581773267872,0
40.707743,-73.940202,Dun-Well Doughnuts,6.846943139585379,1,16.0,2.0,0.6772647501787467,1.2383713489724433,5
40.715621,-73.964757,Aurora,6.717804695023691,1,16.0,2.0,0.9407383288235381,0.19595566629304978,0
40.712622,-73.9487843,Okonomi,6.257667587882639,1,20.25,3.0,0.8404391079102673,0.8740331647550749,6
40.6786123071501,-73.9681703184027,Ample Hills Creamery,7.397561535524052,1,20.25,2.0,-0.2969886001091875,0.0510525250613589,2
40.7185628184474,-73.9571302649415,Qahwah House,5.924255797414532,1,20.25,1.0,1.0391251572141158,0.5197279421076617,0
40.70342863348067,-73.99214637055226,Time Out Market New York,6.244166900663736,1,16.0,2.0,0.5329741197606505,-0.9667855026086813,1
40.680653,-73.9747427,Doughnut Plant,6.522092798170152,1,16.0,2.0,-0.22873921599153468,-0.2279600446625814,10
40.633755,-74.021219,Mike's Donuts,5.214935757608986,1,20.25,1.0,-1.797206325827301,-2.2009848458398893,7
40.70721,-73.94302,Win Son Bakery,5.91350300563827,1,16.0,2.0,0.6594389800064975,1.1187408299826316,5
40.693641,-73.966094,John's Coffee Donut Shop,4.454347296253507,1,16.0,1.0,0.20563433560016356,0.13919697080398333,9
40.716054,-73.964684,Devocion,6.376726947898627,1,16.0,1.0,0.9552196768247428,0.19905468257633332,0
40.7149542040034,-73.959786,Coffee Shop,5.940171252720432,1,20.25,2.0,0.9184378556767363,0.40698593950055184,0
40.688205676769584,-73.98763887501784,Absolute Coffee,5.41164605185504,1,20.25,1.0,0.023854180407346826,-0.7754320497603021,3
40.6910452600365,-73.9915985693088,Paris Baguette,5.147494476813453,1,16.0,2.0,0.11882183275505029,-0.9435300920132741,3
40.7261728595935,-73.9519984757585,Polka Dot,4.700480365792417,1,16.0,1.0,1.2936370605393313,0.7375840823869871,0
40.732151,-73.9548187,Early,4.804021044733257,1,20.25,1.0,1.4935713137182174,0.6178591392790673,0
40.70325596349647,-73.9924016193591,OddFellows Ice Cream Co.,5.0106352940962555,1,16.0,2.0,0.5271993065260279,-0.9776213958781789,1
40.715415,-73.944252,Variety,5.5053315359323625,1,16.0,1.0,0.9338488191509727,1.0664396236677296,6
40.711757,-73.951537,The West,5.5093883366279774,1,16.0,2.0,0.8115098561294851,0.7571747795091804,6
40.721021,-73.962177,Williamsburg Smorgasburg - Saturday,7.051855622955894,1,20.25,2.0,1.1213371260668301,0.30548254315403145,0
40.693613,-73.990789,Gregorys Coffee,4.442651256490317,1,16.0,2.0,0.20469789739222358,-0.9091620307748995,3
40.71192,-73.95721,Little Choc Apothecary,6.309918278226516,1,20.25,2.0,0.8169612642685133,0.5163430072493439,0
40.6332643,-74.0272763,Cream Coffee & Tea Shop,5.267858159063328,1,20.25,2.0,-1.813617405421247,-2.4581310284783258,7
40.7120245,-73.9488606,Campbell Cheese & Grocery,4.762173934797756,1,20.25,2.0,0.8204561854373558,0.8707940559547477,6
40.7183199,-73.9618911,Van Leeuwen Ice Cream - Williamsburg,5.627621113690637,1,16.0,3.0,1.0310009388012278,0.31761964939195125,0
40.71796,-73.95921,Partners Coffee - Brooklyn,6.282266746896006,1,16.0,1.0,1.0189643634072028,0.43143845154364757,0
40.7292285,-73.9537541,Upright Coffee,4.962844630259907,1,20.25,2.0,1.3958305757656113,0.6630538342815917,0
40.6354921703071,-74.0259379148483,Coffee Rx,5.673323267171493,1,20.25,2.0,-1.7391080169255786,-2.401313530144196,7
40.67205,-73.98373,Bagel World,5.568344503761097,1,20.25,1.0,-0.5164598553774086,-0.6094914014104212,8
40.7103995,-73.9632384,Meadowsweet,6.202535517187923,1,16.0,3.0,0.7661093251559229,0.2604236954410175,0
40.70747,-73.94339,Win Son,6.602587892189336,1,16.0,2.0,0.6681344776514506,1.103033487177485,5
40.7345567794736,-73.9554053775444,Sweetleaf Coffee,4.804021044733257,1,16.0,2.0,1.574030735822715,0.5929533411545143,0
40.7188237833334,-73.9581152424216,Egg Shop,5.75890177387728,1,16.0,2.0,1.0478529247203345,0.4779134044435108,0
40.72969,-73.95827,Di An Di,5.8664680569332965,1,16.0,2.0,1.4112650840855696,0.4713435927254154,0
40.72358,-73.95053,Van Leeuwen Ice Cream - Greenpoint,5.926926025970411,1,16.0,2.0,1.2069208894270302,0.7999242233071538,0
40.68451,-73.99225,CAFÉ LULUc,7.394493107219038,1,16.0,2.0,-0.09974485284934781,-0.9711848087177131,4
40.724233,-73.949646,Happy Zoe Vegan Bakery,5.241747015059643,1,20.25,1.0,1.2287599662047703,0.8374520369291258,0
40.67906,-73.96816,Caffè De Martini,4.418840607796598,1,20.25,1.0,-0.28201586117828087,0.051490564759827114,2
40.693739699999334,-73.96449631779052,Soco,7.766416898019656,1,16.0,2.0,0.20893528026084987,0.2070222198814765,9
40.7189,-73.956843,Vinnie's Pizzeria,6.6240652277998935,1,16.0,1.0,1.0504019318162088,0.5319229932212532,0
40.728641,-73.948715,Café Grumpy,5.666426688112432,1,16.0,2.0,1.3761820955101607,0.8769751076099752,0
40.7125,-73.96056,Ceremonia Bakeshop,5.111987788356544,1,25.0,2.0,0.8363589128612842,0.37412787644207635,0
40.7032670673495,-73.9922419276899,Butler,5.278114659230517,1,16.0,2.0,0.5275706662487342,-0.9708421207666437,1
40.72633,-73.95471,ACRE,4.74493212836325,1,20.25,2.0,1.2988924991341986,0.6224737018816151,0
40.710838,-73.947412,Nick + Sons Bakery,4.882801922586371,1,25.0,3.0,0.7807746163765529,0.9322904256526692,6
40.68049,-73.97785,Miss American Pie,4.718498871295094,1,25.0,2.0,-0.2341906241305629,-0.35987200763549315,10
40.67491,-73.98171,Buttermilk Bakeshop,5.869296913133774,1,20.25,1.0,-0.4208093812819726,-0.5237378001479998,8
40.71591,-73.95924,"Levain Bakery - Williamsburg, Brooklyn",5.147494476813453,1,20.25,2.0,0.9504037088982963,0.4301648832082582,0
40.693794,-73.964702,Petee's Cafe,4.836281906951478,1,16.0,2.0,0.2107513015219685,0.1982905415750997,9
40.73461,-73.95822,Cafe Alula,4.465908118654584,1,20.25,2.0,1.575810654907373,0.47346620661813316,0
40.690218,-73.993367,Sahadi's,6.0063531596017325,1,20.25,2.0,0.09115476468104629,-1.0186040030797865,3
40.6881165,-73.9866543,The Little Sweet Cafe,5.267858159063328,1,20.25,2.0,0.020871732753820198,-0.7336345975359496,3
40.68407,-73.99537,Court Pastry Shop,5.342334251964811,1,20.25,1.0,-0.11446031040265632,-1.1036359156187199,4
40.71063,-73.96505,Marlow & Daughters,4.442651256490317,1,16.0,3.0,0.7738182182604952,0.18351714888216977,0
40.6804,-73.96822,"Ciao, Gloria",4.709530201312334,1,20.25,2.0,-0.23720060408462174,0.048943428088445075,2
40.7161757,-73.9637628,Gelateria Gentile,5.627621113690637,1,20.25,1.0,0.9592898386070953,0.2381617209347915,0
40.7159199,-73.9558,Lion's Milk,5.14166355650266,1,20.25,1.0,0.9507348066933093,0.5762007190222972,0
40.6896242,-73.9882489,White Noise Coffee Co,4.997212273764115,1,20.25,2.0,0.07129558582848843,-0.8013289998004381,3
40.7125608,-73.9567886,Leo,4.61512051684126,1,16.0,2.0,0.8383923215413552,0.534232397136897,0
40.6810913085938,-73.9769515991211,Blue Sky Bakery,5.541263545158426,1,20.25,1.0,-0.21408032620233167,-0.32173284390067775,10
40.71516,-73.946451,Lella Alimentari,5.4680601411351315,1,20.25,2.0,0.9253205426143936,0.9730870646695111,6
40.7130749,-73.9621875,Oslo Coffee Roasters,4.852030263919617,1,16.0,2.0,0.8555859959234706,0.3050367942364943,0
40.684805,-73.992051,Smith Street Bagels,6.20455776256869,1,16.0,1.0,-0.08987880744458844,-0.9627368054251909,4
40.7305599,-73.9518,Pueblo Querido,4.477336814478207,1,20.25,1.0,1.4403582125527532,0.7460098304336897,0
40.722121,-73.956678,Leuca,6.07993319509559,1,16.0,3.0,1.1581257699497451,0.5389276190674029,0
40.702635,-73.994553,Brooklyn Ice Cream Factory,5.768320995793772,1,16.0,2.0,0.5064316656753322,-1.0689524046129535,1
40.682735731138216,-73.9933507017396,Malai,5.480638923341991,1,20.25,2.0,-0.15908389403914416,-1.0179121048005417,4
40.63621,-74.0086,Meet Fresh,4.700480365792417,1,16.0,2.0,-1.7151007615251297,-1.6652795516135148,7
40.7032232362137,-73.9914271951065,Jacques Torres Chocolate & Ice Cream,4.454347296253507,1,16.0,2.0,0.526104768025223,-0.9362548667599849,1
40.7100847891067,-73.9625787734985,Velvet Brooklyn,4.672828834461906,1,20.25,2.0,0.7555840642653319,0.2884263429613435,0
40.720809,-73.958752,Laser Wolf,5.41610040220442,1,20.25,3.0,1.1142469510640258,0.45088159480007406,0
40.7145963,-73.9585161,Tipsy Scoop,4.867534450455582,1,20.25,2.0,0.9064680348354781,0.4608960871458793,0
40.71444505961235,-73.9615832,Hole In The Wall - Williamsburg,5.081404364984463,1,16.0,2.0,0.901409917779324,0.330690705742691,0
40.6806411743164,-73.9772872924805,SkyIce Thai Food & Ice Cream,6.684611727667927,1,16.0,2.0,-0.22913471677575778,-0.335983791667461,10
40.6866876,-73.9900591,Van Leeuwen Ice Cream - Boerum Hill,5.910796644040527,1,16.0,2.0,-0.026916715650060256,-0.8781761131695972,3
40.721231,-73.962162,Wowfulls,5.802118375377063,1,20.25,1.0,1.12836041262638,0.3061193273214245,0
40.724706,-73.955017,Rule of Thirds,6.352629396319567,1,16.0,2.0,1.2445790830743928,0.6094408525810878,0
40.702662,-73.989177,AlMar,6.206575926724928,1,16.0,2.0,0.5073346596614072,-0.8407289588755834,1
40.719747,-73.959993,Cafe Mogador,7.255591274253665,1,20.25,2.0,1.0787291876060365,0.39819831798485694,0
40.710372,-73.96794,Barano,5.7745515455444085,1,20.25,3.0,0.7651896090587966,0.06083006588742354,0
40.67232,-73.98339,Culture An American Yogurt Company,5.7899601708972535,1,20.25,2.0,-0.5074299155152321,-0.595057626940664,8
40.689225,-73.988117,Debutea - Brooklyn,4.74493212836325,1,20.25,2.0,0.05794465252127974,-0.7957295443516549,3
40.68562,-73.98587,Rucola,6.329720905522696,1,16.0,2.0,-0.06262176674944736,-0.70033927601621,3
40.6892919,-73.99169479999999,Blossom Ice Cream & The Poké,4.653960350157523,1,20.25,2.0,0.06018207095379997,-0.9476153040534184,3
40.6804,-73.96822,Van Leeuwen Ice Cream - Prospect Heights,4.564348191467836,1,16.0,2.0,-0.23720060408462174,0.048943428088445075,2
40.671555,-73.984566,Brasserie Le Mistral,4.762173934797756,1,16.0,1.0,-0.5330147451247321,-0.6449815056957703,8
40.6879459,-73.988257,French Louie,6.144185634125646,1,16.0,2.0,0.015166148529901913,-0.8016728632511442,3
40.6830415993956,-73.9928337145761,Bar Bête,4.454347296253507,1,20.25,2.0,-0.14885436822458228,-0.9959648220889117,4
40.71326399774355,-73.95637202012806,Recette,4.700480365792417,1,20.25,2.0,0.8619102227839679,0.5519171616083727,0
